sec,nanosec,x,y
1532400517,285273000,334.58070703738656,1005.0080571431728
1532400517,484566000,333.7046134887243,1002.9301279503208
1532400517,604944000,333.1597925591057,1001.6602665859057
1532400517,624877000,333.0702312132773,1001.4502764715922
1532400517,645026000,332.97986410112003,1001.2383018910673
1532400517,665251000,332.8893002643114,1001.0234141273963
1532400517,685108000,332.80053318368306,1000.8125508320436
1532400517,704973000,332.7095468247447,1000.5991459619718
1532400517,725001000,332.61810712774474,1000.3844675410729
1532400517,744749000,332.52811183175754,1000.1730602558943
1532400517,764473000,332.4391982353469,999.961466378263
1532400517,785713000,332.343836141151,999.7343393969267
1532400517,805233000,332.25580953870553,999.5278614887071
1532400518,105162000,330.88087956068944,996.2757617094462
1532400518,125011000,330.7892985479242,996.0576636064844
1532400518,144987000,330.69804611716347,995.842385932441
1532400518,165269000,330.60547714444,995.6241137331472
1532400518,186014000,330.51082552847345,995.401065545641
1532400518,204660000,330.42471329035595,995.2009627290541
1532400518,224844000,330.3316747132577,994.9845277731595
1532400518,244606000,330.24052793801627,994.7726155671136
1532400518,265095000,330.14484445536846,994.5498264007185
1532400518,284745000,330.0530158845349,994.3361756988461
1532400518,305003000,329.9591071473124,994.1163966334094
1532400518,605248000,328.5681692779288,990.854025296397
1532400518,625078000,328.47708587036976,990.6401504788954
1532400518,644808000,328.3864596067227,990.4273042799582
1532400518,664789000,328.29287615583894,990.20501453413
1532400518,685164000,328.19755232221877,989.978751315221
1532400518,704435000,328.1067446273894,989.7650951221002
1532400518,725234000,328.00894482744764,989.535087501115
1532400518,745351000,327.914343445516,989.3126547145921
1532400518,764958000,327.8208320520023,989.0938633165813
1532400518,786655000,327.71769993934805,988.8525744648992
1532400518,885166000,327.2497921733629,987.7589820848671
1532400519,104850000,326.1857744749925,985.3133513358116
1532400519,125172000,326.0893332337035,985.0877129007786
1532400519,144779000,325.99463160984476,984.8665283268575
1532400519,164524000,325.8993400044968,984.6438711000492
1532400519,184689000,325.8021548939149,984.4167134264998
1532400519,205141000,325.70191686069035,984.1885736991015
1532400519,225191000,325.6036281696884,983.9649350541398
1532400519,244934000,325.5068617668489,983.744741212426
1532400519,265133000,325.40808101356134,983.5130908256973
1532400519,285397000,325.3092533103518,983.2811191057286
1532400519,504511000,324.23342347416326,980.7814078634173
1532400519,524423000,324.13468311167804,980.5529363224895
1532400519,544573000,324.0350044051243,980.3223049605059
1532400519,564687000,323.9352706752431,980.0916572237876
1532400519,584817000,323.8357067042217,979.8613150348466
1532400519,604762000,323.7366555953492,979.6335663521465
1532400519,624791000,323.6374526776514,979.4052946122921
1532400519,645344000,323.53596179839155,979.1715128255032
1532400519,665223000,323.4374581942327,978.9438857180371
1532400519,685243000,323.3385224109537,978.7150993669143
1532400519,844586000,322.5499858815654,976.9108339945616
1532400520,5125000,321.75263514425643,975.0751430261232
1532400520,24879000,321.65504202368345,974.8481152290791
1532400520,44625000,321.55765956208194,974.6214827707071
1532400520,64914000,321.4557816103172,974.3882121659956
1532400520,84503000,321.357452740298,974.1632070323816
1532400520,105264000,321.2529566300905,973.9241603022232
1532400520,124430000,321.1564513142337,973.7035554169125
1532400520,145148000,321.0544399957701,973.4664913501167
1532400520,164687000,320.9583459647289,973.2430254887344
1532400520,184766000,320.8598032750425,973.013622875616
1532400520,444569000,319.5903117052135,970.0520790775129
1532400520,465333000,319.4865301992272,969.8132006656762
1532400520,484881000,319.3888529672258,969.58848367772
1532400520,505119000,319.28806612757313,969.3562161181092
1532400520,524608000,319.18928371766305,969.129825864862
1532400520,544554000,319.0886035380865,968.898655857772
1532400520,564483000,318.9871600991139,968.6675997088537
1532400520,585125000,318.8825188676569,968.4288076931206
1532400520,605122000,318.7818072563243,968.1940051311682
1532400520,624729000,318.6833481184244,967.9641819867096
1532400520,644828000,318.5831924493118,967.7274182764551
1532400520,664608000,318.4849123025778,967.4947814581308
1532400520,964805000,316.98105858585336,963.9799776114354
1532400520,985620000,316.87749336822196,963.7385586001303
1532400521,5370000,316.7808515296562,963.5072298551546
1532400521,25169000,316.68425791981434,963.2758721706957
1532400521,45002000,316.58553886788843,963.043723626996
1532400521,64807000,316.48721690310214,962.8123167795636
1532400521,85081000,316.38692476277623,962.5759289069946
1532400521,105182000,316.28741116265587,962.3410966705318
1532400521,125010000,316.1894806645995,962.1098545412178
1532400521,144683000,316.0932059109033,961.8834751160925
1532400521,364747000,315.01701147307637,959.3368632945458
1532400521,464661000,314.5357350558842,958.1832258241895
1532400521,485241000,314.4378567692849,957.9469351439142
1532400521,504973000,314.34273249832125,957.7170625431362
1532400521,525033000,314.24621217152173,957.4837058707042
1532400521,545017000,314.14815413404756,957.2497173967395
1532400521,565050000,314.0499987587269,957.0155413272726
1532400521,585116000,313.95189904313185,956.7814000153039
1532400521,605239000,313.854906451874,956.5490985122724
1532400521,624606000,313.76175816237355,956.3257550095459
1532400521,645288000,313.6616335688082,956.086330926057
1532400521,964722000,312.1476824286861,952.4182513620557
1532400521,985049000,312.0499868990592,952.1837851822628
1532400522,5280000,311.95266766945457,951.9505805539058
1532400522,25106000,311.85746831797223,951.7223840116031
1532400522,44638000,311.76385797780534,951.4979090556252
1532400522,64498000,311.667812652221,951.2665832069359
1532400522,85074000,311.568688420076,951.0275778536611
1532400522,105372000,311.4709809182169,950.7920976745485
1532400522,124983000,311.3767877589084,950.5649826431028
1532400522,144654000,311.28444701477383,950.3389208309871
1532400522,464867000,309.81727845782876,946.698535832052
1532400522,484935000,309.72494689297037,946.471279644294
1532400522,504655000,309.6355961667753,946.24858940785
1532400522,524450000,309.54598926564523,946.0252395277431
1532400522,544678000,309.45350449233035,945.7994410382755
1532400522,564502000,309.36286687928003,945.5783310865444
1532400522,584865000,309.2697891864537,945.3511985739624
1532400522,604555000,309.1807294668391,945.1311513449344
1532400522,624737000,309.08951233991553,944.9055729271057
1532400522,645165000,308.99684640426733,944.6770104435196
1532400522,965219000,307.5361607684929,941.0638393574936
1532400522,984520000,307.4475770800081,940.8475083441249
1532400523,4819000,307.3561841757671,940.620195507861
1532400523,24896000,307.2660239796322,940.3957146640087
1532400523,44563000,307.17904863816,940.1781337895629
1532400523,64640000,307.0903716945277,939.9561846271528
1532400523,84251000,307.0038739064437,939.7395837527735
1532400523,104937000,306.91253654872554,939.5079789845051
1532400523,125000000,306.8241078355948,939.283594135544
1532400523,144715000,306.73735412303745,939.0633240645009
1532400523,345211000,305.8381173103714,936.8032848639424
1532400523,444647000,305.39444063549945,935.6765091562453
1532400523,465069000,305.30426478059553,935.4456162978279
1532400523,485154000,305.215902215093,935.2191517935169
1532400523,505194000,305.1280816945341,934.9944609924879
1532400523,524999000,305.0415084611372,934.7729627454692
1532400523,544729000,304.9508408476736,934.5456492252199
1532400523,564770000,304.8590942065806,934.315701962314
1532400523,604261000,304.67865041447845,933.864088240582
1532400523,624339000,304.5872086100319,933.635401596165
1532400523,645203000,304.49339005878414,933.4030932459866
1532400523,864840000,303.52378132557203,930.9761092414461
1532400524,4422000,302.9225231942561,929.4636105917887
1532400524,24862000,302.8369729664003,929.2422475712028
1532400524,44762000,302.75382515000615,929.026924216834
1532400524,64569000,302.6660961806683,928.8052858401534
1532400524,84775000,302.57688567758737,928.5799349358552
1532400524,104534000,302.4901541473638,928.3621558952938
1532400524,124414000,302.40309953416227,928.1435591547769
1532400524,144519000,302.31476849404004,927.921266803128
1532400524,164631000,302.22658400834047,927.6994117881936
1532400524,184598000,302.1392479211434,927.4796912334813
1532400524,504719000,300.75021158957065,923.9777803178065
1532400524,524797000,300.6648989149426,923.7575940511927
1532400524,544358000,300.583067384949,923.5464821435808
1532400524,564233000,300.4999873219082,923.3324118478124
1532400524,584853000,300.41379253997917,923.1107182534272
1532400524,604960000,300.3262843463573,922.8882952522001
1532400524,624862000,300.2399583683944,922.6688377110713
1532400524,644499000,300.1556353145504,922.4536133259134
1532400524,664827000,300.0686132579517,922.2315516605031
1532400524,684311000,299.9854443531745,922.019218491011
1532400524,764321000,299.6495628494493,921.1603309091573
1532400525,5896000,298.62177931187705,918.562750511837
1532400525,24267000,298.54480998624865,918.3682893811385
1532400525,45226000,298.45725605792154,918.1486789524026
1532400525,65024000,298.37466838515036,917.9416592811175
1532400525,84807000,298.2922128221349,917.7349620252189
1532400525,104916000,298.20693552447517,917.5210294779623
1532400525,124225000,298.12520809630996,917.3159232101134
1532400525,144932000,298.03831399028735,917.0961014241262
1532400525,164636000,297.9557905839099,916.887228152184
1532400525,184935000,297.8693629195294,916.6714545226057
1532400525,304755000,297.35713586850113,915.3974471806979
1532400525,504174000,296.52703946541834,913.2955987695155
1532400525,524847000,296.44336431303617,913.0807826342575
1532400525,544985000,296.35938652725264,912.8725038216563
1532400525,564108000,296.2796656693288,912.6749567073497
1532400525,584831000,296.19155745961405,912.4579603737303
1532400525,604840000,296.106187079268,912.2484317980405
1532400525,624893000,296.0208469848509,912.038760791738
1532400525,644078000,295.938051013259,911.8343829132499
1532400525,665166000,295.8476020665525,911.6105525276986
1532400525,684984000,295.7642636021121,911.4035791166956
1532400525,844845000,295.10569990689527,909.7385152915347
1532400526,5056000,294.4510074498643,908.074664389599
1532400526,24959000,294.3667722017293,907.8651392022903
1532400526,44600000,294.28625844616585,907.6652272313613
1532400526,64696000,294.20404427628233,907.460910553825
1532400526,84827000,294.1187731442241,907.2488793652315
1532400526,104896000,294.0336639221009,907.0373818504577
1532400526,125010000,293.94868071984024,906.8260977278294
1532400526,144090000,293.86819770992196,906.6256146187059
1532400526,164561000,293.7822788674298,906.4113091795308
1532400526,184380000,293.69581111439646,906.199091828791
1532400526,505033000,292.3740658874649,902.9042589178888
1532400526,524489000,292.29543870741946,902.7097569219027
1532400526,544199000,292.213375773921,902.5061683199946
1532400526,564250000,292.13010963146,902.2995418290484
1532400526,584856000,292.04692228513295,902.0898658374291
1532400526,604760000,291.96685024305935,901.8876548670801
1532400526,624821000,291.88638158467734,901.6842817529066
1532400526,644967000,291.8042290334399,901.4779896947667
1532400526,664853000,291.7233431417098,901.2748561661579
1532400526,684927000,291.64127317445303,901.0694839947922
1532400526,924898000,290.67657397671803,898.6527742782569
1532400527,4577000,290.3543052202244,897.8372777042974
1532400527,24853000,290.2747831997549,897.6341757897277
1532400527,44850000,290.1984291096743,897.4365178795713
1532400527,64395000,290.12410364044746,897.243830602453
1532400527,84390000,290.0482047465559,897.0470386687398
1532400527,104835000,289.97042967675145,896.8474130553265
1532400527,124105000,289.8973670619326,896.6596942057696
1532400527,144245000,289.8223068490652,896.4642213235012
1532400527,164318000,289.7476839131653,896.269654520972
1532400527,184429000,289.6730388790566,896.0748619167205
1532400527,504623000,288.49289763795036,892.9898140100386
1532400527,524774000,288.4220142277763,892.8002443338515
1532400527,544768000,288.35061464769586,892.6130647015505
1532400527,564315000,288.28087433590434,892.4302083229311
1532400527,585004000,288.20706005150896,892.2363524211036
1532400527,605014000,288.1359745136986,892.0487422633204
1532400527,624534000,288.06674885726187,891.8658097748474
1532400527,644117000,287.99864522581714,891.6817145155295
1532400527,664421000,287.9280340343347,891.4907480618905
1532400527,684718000,287.857514062731,891.2998637998397
1532400527,904772000,287.0980029738618,889.2270879522173
1532400528,4056000,286.7531360174273,888.2899472664834
1532400528,24196000,286.6837500802815,888.1003310034813
1532400528,44746000,286.61401294717564,887.9077774036655
1532400528,64091000,286.5485834797462,887.7267928513016
1532400528,84750000,286.47888323575364,887.533614252878
1532400528,104942000,286.4116810185099,887.3438192923397
1532400528,124750000,286.3459936096751,887.1578613964637
1532400528,144571000,286.2816580305239,886.9734852331908
1532400528,164134000,286.21840515582977,886.7917510501399
1532400528,184294000,286.15336285393215,886.6045831545429
1532400528,344756000,285.63001327490184,885.1013192491915
1532400528,464883000,285.25500343055336,884.0049416081923
1532400528,484742000,285.1926993283134,883.82390352373
1532400528,504391000,285.13165683851713,883.6457004823368
1532400528,524823000,285.0683748671992,883.460503785138
1532400528,544020000,285.0072587366118,883.2856303871237
1532400528,564808000,284.9413381713369,883.0964120035773
1532400528,584453000,284.88039741220217,882.9184166421107
1532400528,604493000,284.81857189853486,882.7370488583354
1532400528,624540000,284.75678519687585,882.5558423945453
1532400528,644747000,284.69481244324965,882.3733018623911
1532400528,724630000,284.44985321234446,881.6469918427015
1532400528,964379000,283.76688527496765,879.4999259796941
1532400528,984471000,283.7126756267969,879.3254354106385
1532400529,4755000,283.6578254795469,879.1461521635664
1532400529,24543000,283.6045742795759,878.9713635444654
1532400529,44571000,283.55033320137596,878.7945583816971
1532400529,64798000,283.49572764499834,878.6160549367515
1532400529,84250000,283.4435449199557,878.4445426750252
1532400529,104276000,283.38890729975043,878.2676274243487
1532400529,124407000,283.3342437388993,878.0899507683262
1532400529,144704000,283.2799402538114,877.9120582072621
1532400529,444723000,282.5022160864445,875.2627567905855
1532400529,464707000,282.45051292679074,875.083115431401
1532400529,484925000,282.3987377931421,874.9019513174674
1532400529,503930000,282.3508749260881,874.7328983559453
1532400529,524386000,282.29985265455736,874.5515359693007
1532400529,544680000,282.2503220143897,874.3765844673551
1532400529,564762000,282.20158780207987,874.2039036515764
1532400529,584659000,282.15366361788364,874.0330404448903
1532400529,604617000,282.10665764942644,873.8612746168513
1532400529,624562000,282.05998249130585,873.6897952046313
1532400529,644405000,282.012879213037,873.5201988185692
1532400529,784438000,281.68451008511124,872.3014064110586
1532400529,964254000,281.2741967045114,870.739114076067
1532400529,984077000,281.2304719784993,870.5690963544901
1532400530,4159000,281.18684055035317,870.3964626311582
1532400530,24685000,281.14263837464614,870.2204412303139
1532400530,44707000,281.10111590716957,870.0510738473528
1532400530,64268000,281.0608934003213,869.8860173087263
1532400530,84406000,281.01986901962863,869.716227346103
1532400530,104735000,280.9776553384021,869.5498724506373
1532400530,124477000,280.9369043977381,869.3884942734852
1532400530,143905000,280.89710130427363,869.2297035748834
1532400530,164106000,280.85594174171365,869.0605178128202
1532400530,464044000,280.27888063080854,866.5387357376886
1532400530,483911000,280.241778438816,866.3695852930205
1532400530,504659000,280.2034927348879,866.19464421231
1532400530,524706000,280.1668029749272,866.0261087139306
1532400530,544681000,280.13128648813654,865.8631201035215
1532400530,564277000,280.0966216486192,865.7036454351501
1532400530,584536000,280.05997755848244,865.5369483346872
1532400530,604863000,280.0235003414158,865.370002959592
1532400530,624712000,279.9879631138855,865.2073479584295
1532400530,644373000,279.9531264190115,865.0437045777198
1532400530,744848000,279.77644260863235,864.210831360327
1532400530,964665000,279.40855782171553,862.3984780692678
1532400530,984613000,279.3771328820062,862.2354768064174
1532400531,4655000,279.34790282170746,862.0785872223969
1532400531,24948000,279.3185061527393,861.9198470599897
1532400531,44203000,279.2886503102865,861.7637350752162
1532400531,63942000,279.25826683080385,861.6040894716672
1532400531,84592000,279.2268205901569,861.4375622099017
1532400531,104789000,279.19685429110365,861.2724790149983
1532400531,124477000,279.1679196224239,861.1121020191467
1532400531,144063000,279.13953142237875,860.9576911856536
1532400531,464614000,278.7102330153402,858.49799707964
1532400531,484655000,278.68402357349044,858.3425590357425
1532400531,504053000,278.6599629622032,858.1924075783342
1532400531,524640000,278.6346383662878,858.0332348935927
1532400531,544776000,278.60821768878435,857.8768942993919
1532400531,564039000,278.5829973659711,857.7275313149394
1532400531,584209000,278.5569198913837,857.5713992082426
1532400531,604265000,278.53263827110675,857.410684840768
1532400531,624279000,278.50865480064977,857.2508816041845
1532400531,644584000,278.48460363195244,857.0893975076618
1532400531,924840000,278.15578141020904,854.9159778467779
1532400531,944162000,278.13420462069803,854.7648117848216
1532400531,963949000,278.11235786873203,854.6106652445187
1532400531,984678000,278.0898101121512,854.4499501357745
1532400532,4656000,278.0676858609709,854.2946672109163
1532400532,24672000,278.045817615432,854.1398173922338
1532400532,43894000,278.025047147334,853.9917533673795
1532400532,84582000,277.98231435040327,853.6818946726963
1532400532,104661000,277.96020150152754,853.5295487538016
1532400532,124469000,277.93863399308714,853.379858530071
1532400532,144556000,277.91786909736624,853.2282857471702
1532400532,244586000,277.8168767938392,852.470921350896
1532400532,444620000,277.6382017956891,850.9860756321075
1532400532,463883000,277.62150059042654,850.8442269629131
1532400532,483847000,277.604439395037,850.6976046379622
1532400532,504437000,277.5867163946242,850.5486821121546
1532400532,524936000,277.5692657916982,850.4006982159417
1532400532,543828000,277.5536610675522,850.2636638645663
1532400532,564240000,277.5369338512445,850.1157568451338
1532400532,584361000,277.5206312010997,849.970223746691
1532400532,605984000,277.50294165075854,849.8114713891329
1532400532,624024000,277.4882718309088,849.679199307312
1532400532,664540000,277.45602358455363,849.3832426364975
1532400532,964520000,277.23393785976725,847.2081698316083
1532400532,983864000,277.2206937477488,847.0653564249344
1532400533,5174000,277.20520780823136,846.9052979376704
1532400533,24158000,277.19141774015503,846.7624612779123
1532400533,44487000,277.17708512209464,846.6105677886221
1532400533,64169000,277.16329747720164,846.4636352729744
1532400533,84064000,277.1495932971864,846.3153807814102
1532400533,104563000,277.13532565401516,846.1644935235661
1532400533,123857000,277.1220281543356,846.022474070178
1532400533,144580000,277.10816582079957,845.870902033845
