sec,nanosec,x,y
1537299491,760494000,1914.9145723850647,1060.522182999561
1537299491,781067000,1914.768514301367,1060.612021031211
1537299491,800850000,1914.6276806799451,1060.6984955163364
1537299491,821031000,1914.484234924933,1060.7865995663517
1537299491,840702000,1914.3472642718416,1060.8727959370394
1537299491,860811000,1914.2074718517072,1060.9608988352893
1537299491,880680000,1914.0693976630562,1061.0479627818656
1537299491,900369000,1913.9317800732865,1061.134721888988
1537299491,920349000,1913.7921709813959,1061.2227116924803
1537299491,940858000,1913.6492313838976,1061.3137567950346
1537299491,960860000,1913.5099204739377,1061.4026415280682
1537299491,980853000,1913.3706979529863,1061.49145693264
1537299492,826000,1913.2311048318936,1061.5797750090396
1537299492,20910000,1913.0907313398843,1061.6685486091292
1537299492,41063000,1912.9517304123622,1061.756669662624
1537299492,60848000,1912.8153043842121,1061.8431774781457
1537299492,80885000,1912.6769693193714,1061.93085382081
1537299492,100867000,1912.5383964210757,1062.0183942314654
1537299492,120304000,1912.403498241825,1062.1036243606266
1537299492,141024000,1912.2576332410347,1062.19517642847
1537299492,160222000,1912.122280317715,1062.2801197295714
1537299492,180980000,1911.9759860018792,1062.3718574625811
1537299492,200888000,1911.8379514926944,1062.4597663857905
1537299492,220971000,1911.698556898381,1062.5485117438648
1537299492,240872000,1911.557008999406,1062.6386623528902
1537299492,260904000,1911.4144382401284,1062.7295602036827
1537299492,280511000,1911.274926598935,1062.818502403198
1537299492,300679000,1911.1329116160334,1062.9079542159445
1537299492,321416000,1910.9868440370014,1062.999872067975
1537299492,340598000,1910.8520362712895,1063.0854287400512
1537299492,360468000,1910.7124904038355,1063.174072857948
1537299492,381021000,1910.5681017591655,1063.2656962239405
1537299492,401005000,1910.4265932304552,1063.3573732009302
1537299492,420938000,1910.2855459473158,1063.4487482232635
1537299492,440930000,1910.1452802126212,1063.5388769518333
1537299492,460867000,1910.0054550726577,1063.6287326676677
1537299492,480250000,1909.8695010886654,1063.7161376801307
1537299492,500900000,1909.7261339590223,1063.8076433758522
1537299492,520958000,1909.586793974885,1063.8965904972938
1537299492,540857000,1909.4484283041015,1063.984909058549
1537299492,560383000,1909.314498112726,1064.0696907178478
1537299492,580126000,1909.1787681581802,1064.1555833366167
1537299492,600546000,1909.0380286636641,1064.2445887657266
1537299492,620281000,1908.9060012247849,1064.3293990712039
1537299492,640092000,1908.7729875263951,1064.4148057536875
1537299492,660092000,1908.6320491356928,1064.504598928378
1537299492,680853000,1908.485708908925,1064.5977688281957
1537299492,700349000,1908.3424948621387,1064.6895684742206
1537299492,720907000,1908.1921382136295,1064.7858358469346
1537299492,741047000,1908.047937282725,1064.8779815810876
1537299492,760855000,1907.9062040051058,1064.9685389305664
1537299492,780842000,1907.7633860668573,1065.0597258269404
1537299492,801001000,1907.6159309004,1065.1547951822502
1537299492,820179000,1907.4758696192364,1065.2451418689157
1537299492,840417000,1907.3301554836396,1065.3385101786598
1537299492,860228000,1907.1877553578706,1065.4297633967033
1537299492,881084000,1907.0382296742173,1065.5254460682554
1537299492,900806000,1906.8966283762882,1065.6149625179805
1537299492,920902000,1906.752657069755,1065.7058961967919
1537299492,940490000,1906.6142384805028,1065.7942883219866
1537299492,960749000,1906.4713955355587,1065.8854385872148
1537299492,980839000,1906.3299487931927,1065.9756344296486
1537299493,816000,1906.188618687623,1066.064379832408
1537299493,20528000,1906.0493463260248,1066.1517901763266
1537299493,40832000,1905.9064541376808,1066.2414162318155
1537299493,60243000,1905.7700653445365,1066.3268901379497
1537299493,81202000,1905.6228470045269,1066.4190527735898
1537299493,100159000,1905.4900557162844,1066.5023628921729
1537299493,120837000,1905.3452294378444,1066.5931133768624
1537299493,140532000,1905.2074584873099,1066.6793880776268
1537299493,160419000,1905.067990723586,1066.7676980009285
1537299493,180538000,1904.9270533846955,1066.856867721095
1537299493,200817000,1904.7863215029736,1066.944424738171
1537299493,220672000,1904.648605379839,1067.0300244315104
1537299493,241067000,1904.5080678262484,1067.1180041354448
1537299493,260133000,1904.3769940285038,1067.200082780286
1537299493,280300000,1904.2381983244466,1067.2868838030606
1537299493,300264000,1904.1006849988426,1067.37438972937
1537299493,320315000,1903.9626329193613,1067.4621687009817
1537299493,340827000,1903.8214246758,1067.5518321593431
1537299493,360813000,1903.682058222463,1067.6405207339017
1537299493,380531000,1903.5447263006192,1067.7278338485175
1537299493,400540000,1903.4024542709324,1067.817648268385
1537299493,421032000,1903.2571677259978,1067.9092446788034
1537299493,440878000,1903.1156696273367,1067.998562980145
1537299493,460830000,1902.9736287962555,1068.0881502360942
1537299493,481002000,1902.8304698312768,1068.1783194816037
1537299493,500375000,1902.6918908500775,1068.2666792985654
1537299493,520106000,1902.5513358118128,1068.3561701532954
1537299493,540043000,1902.4099594446495,1068.4452513558078
1537299493,560811000,1902.2631228048401,1068.5376268001773
1537299493,580346000,1902.1253896475087,1068.624275196158
1537299493,600254000,1901.988510224618,1068.7112506949998
1537299493,620376000,1901.8504283264372,1068.798893245213
1537299493,640801000,1901.7099495081927,1068.886823717003
1537299493,660540000,1901.574580977996,1068.9714777188888
1537299493,680475000,1901.4380832824024,1069.0567389973883
1537299493,700845000,1901.2986097172281,1069.1459643039725
1537299493,720551000,1901.1640054887205,1069.232088548603
1537299493,740577000,1901.0279183280284,1069.3186728774965
1537299493,760549000,1900.8924286062975,1069.4048547722966
1537299493,780815000,1900.7550520731197,1069.49209413414
1537299493,800357000,1900.6223322733163,1069.5752983863433
1537299493,821025000,1900.4819777226305,1069.663116964946
1537299493,840212000,1900.3511623280544,1069.7459839866856
1537299493,860834000,1900.2105926677245,1069.83484312718
1537299493,880536000,1900.0764991770054,1069.9196016809908
1537299493,900454000,1899.9384749467918,1070.0065466648794
1537299493,920645000,1899.7988556554312,1070.094366585293
1537299493,940201000,1899.6638619013083,1070.1792233447347
1537299493,960958000,1899.5221956105802,1070.2693469450423
1537299493,980997000,1899.385664068703,1070.35620340028
1537299494,846000,1899.2506285854756,1070.4420321485286
1537299494,20235000,1899.117645079281,1070.5261996458362
1537299494,40819000,1898.9766984032651,1070.615153571845
1537299494,60560000,1898.8405378294258,1070.7004711482375
1537299494,80815000,1898.7011134874704,1070.787675599745
1537299494,101090000,1898.5619038606276,1070.8739128271152
1537299494,120612000,1898.4280668320202,1070.9567702768707
1537299494,140806000,1898.2877185357088,1071.0446559415846
1537299494,160272000,1898.1524741702333,1071.1292941713918
1537299494,180020000,1898.0156589775575,1071.2148509261738
1537299494,201181000,1897.871537171744,1071.3059343065784
1537299494,220857000,1897.7378008426624,1071.3905332973743
1537299494,240231000,1897.6070816207005,1071.4727954424188
1537299494,260996000,1897.4670726003296,1071.5606391683073
1537299494,280259000,1897.3374394660368,1071.6420485089188
1537299494,300825000,1897.1951541539759,1071.7307963222843
1537299494,321107000,1897.05510599626,1071.8180713979796
1537299494,341152000,1896.9171549903385,1071.9049504406757
1537299494,360823000,1896.78190676731,1071.9900540378735
1537299494,380094000,1896.6496924990097,1072.0732101973892
1537299494,400082000,1896.5139974356402,1072.1566291345007
1537299494,420077000,1896.3783933468735,1072.2398794425183
1537299494,440835000,1896.2357592015783,1072.327758348369
1537299494,460500000,1896.1007281623447,1072.410929130979
1537299494,480485000,1895.9637739976665,1072.4951829652816
1537299494,500609000,1895.826037361849,1072.5800742550994
1537299494,520834000,1895.6878568426735,1072.6651758842402
1537299494,540155000,1895.5559265304983,1072.7474942382344
1537299494,560119000,1895.4198358323417,1072.8324014395432
1537299494,580300000,1895.2824911639618,1072.9179871928045
1537299494,600880000,1895.1392784181635,1073.0052986139237
1537299494,620692000,1895.0016626411075,1073.089113533095
1537299494,640799000,1894.8611292871178,1073.1737018814997
1537299494,660827000,1894.7213174364085,1073.257714082118
1537299494,680333000,1894.5854879491385,1073.3392881740579
1537299494,700354000,1894.450214414635,1073.42056676095
1537299494,720579000,1894.3136930061526,1073.5025662190374
1537299494,740841000,1894.1751779285894,1073.5871093960207
1537299494,760517000,1894.0407905672153,1073.6692108626544
1537299494,780556000,1893.9041234265937,1073.7526678407498
1537299494,800940000,1893.767569928849,1073.83702785423
1537299494,820224000,1893.6385495673749,1073.9168017794962
1537299494,840880000,1893.4984797436882,1074.0030526515652
1537299494,860249000,1893.3673440916614,1074.084115714511
1537299494,880805000,1893.2283302907551,1074.1699867569557
1537299494,900402000,1893.0949646555387,1074.252333976094
1537299494,920246000,1892.960144149948,1074.3356831367723
1537299494,940302000,1892.8263501449592,1074.4188668289266
1537299494,960812000,1892.6897625121019,1074.5038640554767
1537299494,980666000,1892.5576876161192,1074.5862491546427
1537299495,454000,1892.4220791507314,1074.6713365655744
1537299495,20644000,1892.2840665517415,1074.758070702202
1537299495,40187000,1892.1519127294405,1074.840736203804
1537299495,60808000,1892.0126827314334,1074.9278792977825
1537299495,80856000,1891.8775692315369,1075.012751141573
1537299495,100805000,1891.7430501314157,1075.096902432863
1537299495,120126000,1891.6129693863395,1075.1785136365177
1537299495,140788000,1891.4705180700719,1075.2686064473962
1537299495,160879000,1891.3319665291083,1075.3564063835952
1537299495,180871000,1891.1945531521333,1075.4438079185327
1537299495,200558000,1891.0598585166522,1075.5308755731378
1537299495,220605000,1890.9232017463423,1075.6194961308074
1537299495,240226000,1890.790456843853,1075.7058062270291
1537299495,260032000,1890.6567775697315,1075.7929177979781
1537299495,280008000,1890.5223219128115,1075.8808780611391
1537299495,300144000,1890.386613134648,1075.970226566221
1537299495,320815000,1890.2476793844091,1076.0619982415246
1537299495,340961000,1890.1143751808545,1076.149739573175
1537299495,360795000,1889.9834412122307,1076.236083559665
1537299495,380297000,1889.8549228530958,1076.3212362199356
1537299495,400788000,1889.719159694704,1076.4121040549612
1537299495,420024000,1889.591966194524,1076.4976608457973
1537299495,440304000,1889.4581569941058,1076.5880961753455
1537299495,460444000,1889.3217692817084,1076.681145446275
1537299495,480856000,1889.1840667200483,1076.7755436123716
1537299495,500273000,1889.0518468270516,1076.8659739443783
1537299495,520706000,1888.9134224027011,1076.9609759642597
1537299495,540348000,1888.7807576801654,1077.0525053692468
1537299495,560935000,1888.64835686239,1077.1460662136462
1537299495,579969000,1888.52634911703,1077.2328825816228
1537299495,600139000,1888.394671045438,1077.3258947996403
1537299495,620334000,1888.2630649558866,1077.4191643715178
1537299495,640329000,1888.1337894208727,1077.5124571688987
1537299495,660141000,1888.0059267939257,1077.605059679528
1537299495,680277000,1887.8761434453015,1077.6993973751194
1537299495,700651000,1887.7413609832038,1077.7955332495749
1537299495,720512000,1887.6102701529105,1077.8894875325495
1537299495,740777000,1887.4758294253197,1077.9885394100288
1537299495,760145000,1887.3473618940443,1078.0836785553765
1537299495,780871000,1887.2105545683453,1078.1853257306218
1537299495,800258000,1887.0863341189722,1078.2768180166129
1537299495,820369000,1886.9576345011085,1078.3720262088516
1537299495,840096000,1886.8326576285951,1078.466744544212
1537299495,859969000,1886.7070364962653,1078.5623179057213
1537299495,880627000,1886.576553790956,1078.662026532579
1537299495,900027000,1886.45422501864,1078.7532830033847
1537299495,920773000,1886.3233689224624,1078.8514176784809
1537299495,940696000,1886.1945765734326,1078.94933525753
1537299495,960799000,1886.064594157665,1079.048437179877
1537299495,981666000,1885.9300832748015,1079.1516016347387
1537299496,1261000,1885.8056962403596,1079.2482034957436
1537299496,20170000,1885.6858648438879,1079.3418348994892
1537299496,40196000,1885.5591813499948,1079.4435124397928
1537299496,60900000,1885.428430268102,1079.5489128338722
1537299496,80762000,1885.3032911003581,1079.6505333045548
1537299496,100013000,1885.1781308412942,1079.751579684478
1537299496,120186000,1885.0476397004347,1079.8574321199214
1537299496,140632000,1884.9175867484153,1079.964478144964
1537299496,160589000,1884.7908824123774,1080.069247919883
1537299496,180800000,1884.6630308444462,1080.1756204002947
1537299496,200718000,1884.5353731633859,1080.281502146325
1537299496,220995000,1884.4059813250396,1080.3894300398988
1537299496,240887000,1884.2789443442057,1080.4941816064456
1537299496,260944000,1884.1517560656118,1080.6008378237027
1537299496,280696000,1884.0267342807826,1080.705836658543
1537299496,300604000,1883.9041106120653,1080.8105675138104
1537299496,320615000,1883.7810964877913,1080.9161695046198
1537299496,340694000,1883.6551160293138,1081.0261003871342
1537299496,360393000,1883.5323802702628,1081.135351033087
1537299496,380634000,1883.4065715774345,1081.2473861875344
1537299496,400635000,1883.279179202169,1081.3599305187292
1537299496,420833000,1883.1511903387313,1081.4736007325043
1537299496,440033000,1883.0298906312373,1081.582129219795
1537299496,460147000,1882.903182990681,1081.6956607620843
1537299496,481232000,1882.7711140121044,1081.8146458435874
1537299496,500792000,1882.64883258744,1081.9248018380108
1537299496,520698000,1882.5249848824412,1082.0369942681534
1537299496,540678000,1882.3952262700886,1082.1551087628789
1537299496,560753000,1882.2658222940447,1082.275073507301
1537299496,580155000,1882.141292286625,1082.390824566029
1537299496,600917000,1882.0119916364497,1082.5096993776933
1537299496,620227000,1881.8921958757517,1082.6204560312094
1537299496,640637000,1881.765184403971,1082.739318253187
1537299496,660020000,1881.6448831552486,1082.8523778548222
1537299496,680015000,1881.5215607016862,1082.9690011616603
1537299496,700054000,1881.4015424258714,1083.0843942483164
1537299496,725225000,1881.2511065195206,1083.229300478497
1537299496,740640000,1881.1533834348352,1083.3235215965738
1537299496,760759000,1881.0275409765227,1083.4448497375124
1537299496,780891000,1880.9024478286449,1083.5662323626836
1537299496,800181000,1880.7851977420412,1083.680216311926
1537299496,820242000,1880.6639335497332,1083.7987934014275
1537299496,840191000,1880.5423562484139,1083.91908757337
1537299496,860666000,1880.418782179692,1084.0435900174564
1537299496,880138000,1880.3021224777888,1084.1609838047127
1537299496,900176000,1880.1826326462403,1084.2819502232414
1537299496,920318000,1880.0631054315138,1084.4036244416693
1537299496,940776000,1879.9460990128732,1084.5251766317629
1537299496,960374000,1879.834693253699,1084.6415589711523
