sec,nanosec,x,y
1542800869,970849000,1448.344077016784,1083.6228320829723
1542800869,991642000,1448.217210667688,1083.371660527189
1542800870,91116000,1447.612301993688,1082.1799252021406
1542800870,231001000,1446.760896681031,1080.501308002346
1542800870,251586000,1446.634754861245,1080.2533501897956
1542800870,271108000,1446.5150268441464,1080.018263964845
1542800870,291774000,1446.3877803928333,1079.770755397415
1542800870,310996000,1446.2691835460246,1079.5406909731098
1542800870,331586000,1446.142507034883,1079.2946307889085
1542800870,351498000,1446.0201519281513,1079.0565009790673
1542800870,371457000,1445.8976519007508,1078.818127303751
1542800870,391539000,1445.773435570343,1078.579945601634
1542800870,411250000,1445.6514330907478,1078.3464376503523
1542800870,430999000,1445.529359395142,1078.1126052200175
1542800870,451753000,1445.4029317447014,1077.8690112912275
1542800870,571472000,1444.6586108613221,1076.4357426625138
1542800870,751578000,1443.509078824039,1074.25865886574
1542800870,771521000,1443.3794646841384,1074.0181093599324
1542800870,791540000,1443.2523846454649,1073.776320199536
1542800870,811561000,1443.1254153184025,1073.5348797699578
1542800870,832956000,1442.9899884709405,1073.2774786946106
1542800870,851323000,1442.870758574662,1073.05444780158
1542800870,870932000,1442.7439977184163,1072.8171337480235
1542800870,890882000,1442.6154036025462,1072.5765210165043
1542800870,911535000,1442.4824860226897,1072.327918053744
1542800870,931749000,1442.3525716706195,1072.084982258051
1542800870,951559000,1442.2259110965854,1071.8468883045139
1542800871,31664000,1441.7090112514397,1070.874719187238
1542800871,231926000,1440.418322364663,1068.4548912942982
1542800871,251539000,1440.2917579259558,1068.2207454007873
1542800871,271614000,1440.1624916073092,1067.9813950098805
1542800871,291420000,1440.032386815606,1067.7442931045632
1542800871,311356000,1439.9015263091983,1067.50595998101
1542800871,331482000,1439.7697015977508,1067.2656871195788
1542800871,351478000,1439.63911096819,1067.0269911232829
1542800871,371603000,1439.5080145001277,1066.7869697024726
1542800871,391261000,1439.380166023067,1066.5527123231761
1542800871,411587000,1439.243239836479,1066.301574663319
1542800871,431508000,1439.1093203189248,1066.0560260226162
1542800871,451693000,1438.9743599709454,1065.8083498391459
1542800871,471543000,1438.8419737905103,1065.5653072400569
1542800871,670855000,1437.5321180487542,1063.1576401318425
1542800871,751376000,1437.0154451289186,1062.201941532236
1542800871,771447000,1436.8854349970768,1061.9627423506954
1542800871,791512000,1436.753076326765,1061.7200824084568
1542800871,810851000,1436.6254632535395,1061.4860535290213
1542800871,830983000,1436.4929399993187,1061.2426558806455
1542800871,850886000,1436.361375978177,1060.9985744734504
1542800871,871542000,1436.2251374700636,1060.7457550009663
1542800871,891683000,1436.0925145756598,1060.4987920820697
1542800871,910961000,1435.9655821994886,1060.2623149338658
1542800871,931023000,1435.8337411037803,1060.0166563207097
1542800871,951636000,1435.6959675649189,1059.7641022814714
1542800871,971553000,1435.562909792683,1059.5202005475319
1542800872,110981000,1434.6400472803284,1057.8221551101617
1542800872,231605000,1433.835421131273,1056.3334456784546
1542800872,251665000,1433.699349812996,1056.0829659988642
1542800872,271662000,1433.563959080215,1055.8335825606323
1542800872,291805000,1433.4279230299262,1055.5818950482385
1542800872,311181000,1433.2972827689257,1055.3397807798704
1542800872,331239000,1433.1624863657967,1055.0895502145204
1542800872,351442000,1433.0250961828904,1054.839788355593
1542800872,371425000,1432.889339698099,1054.592887142772
1542800872,391033000,1432.7550703231677,1054.3487816469092
1542800872,410803000,1432.6198586447938,1054.1028708184722
1542800872,431686000,1432.4775068060628,1053.8434997143142
1542800872,451424000,1432.3404187370554,1053.5926213362898
1542800872,731610000,1430.4028924557097,1050.0338705831691
1542800872,751399000,1430.2664612272272,1049.7835498738632
1542800872,771622000,1430.127434523487,1049.5280705747805
1542800872,791466000,1429.9929986346954,1049.2772008522115
1542800872,811582000,1429.8571377542692,1049.023075913624
1542800872,831550000,1429.7224865186092,1048.7709423205413
1542800872,851167000,1429.5860308740591,1048.5236392001118
1542800872,871429000,1429.4454883763087,1048.2684668383483
1542800872,891453000,1429.306794755669,1048.0164581541749
1542800872,911464000,1429.1691492689292,1047.764826006639
1542800872,931050000,1429.0345959299752,1047.51867036027
1542800872,951160000,1428.8948468173555,1047.2624923329968
1542800873,191129000,1427.222173033922,1044.1630309439915
1542800873,251347000,1426.8028569654318,1043.3889211098085
1542800873,271243000,1426.6655535783486,1043.1326065725036
1542800873,291047000,1426.5262070981444,1042.8801933564318
1542800873,311216000,1426.3844811274323,1042.6236427597341
1542800873,331416000,1426.2427013637446,1042.3669006599337
1542800873,351764000,1426.1001578126438,1042.1038824723296
1542800873,371030000,1425.9653195555047,1041.8549719831738
1542800873,391087000,1425.8258551734734,1041.5932762440377
1542800873,411176000,1425.686478139041,1041.3313470375442
1542800873,431853000,1425.5433850885763,1041.0623666926217
1542800873,451030000,1425.4125589870462,1040.8187139272395
1542800873,751204000,1423.3218361869197,1036.9399681409295
1542800873,771367000,1423.1798239010304,1036.67818292031
1542800873,791469000,1423.037465286124,1036.4174818391268
1542800873,811223000,1422.8975783486594,1036.1616922674575
1542800873,831362000,1422.7544572420306,1035.898250874952
1542800873,851541000,1422.610944213868,1035.6342622865873
1542800873,871256000,1422.4709877687046,1035.3768179507663
1542800873,891256000,1422.3272186139397,1035.1138520298684
1542800873,911592000,1422.181247775222,1034.8469867243557
1542800873,930607000,1422.0448717296151,1034.5978046396522
1542800873,951552000,1421.8949017469179,1034.32187952976
1542800874,251571000,1419.7683781725016,1030.4381224627277
1542800874,271136000,1419.6289693496872,1030.187920773954
1542800874,291118000,1419.486446174714,1029.9329507571026
1542800874,310882000,1419.3455677552781,1029.681045155695
1542800874,331069000,1419.2019507271798,1029.4239284884707
1542800874,351268000,1419.057561626081,1029.1651847519952
1542800874,371257000,1418.914838389113,1028.9094024653227
1542800874,390895000,1418.7748162657838,1028.657532546168
1542800874,411088000,1418.6310294417187,1028.3987470529582
1542800874,431624000,1418.484351937061,1028.1332704432753
1542800874,451685000,1418.3409396985148,1027.8736638695707
1542800874,491157000,1418.0593050783211,1027.3660539927728
1542800874,591077000,1417.343077203313,1026.0802464318979
1542800874,690842000,1416.6192440685065,1024.7796875962285
1542800874,750691000,1416.190540848785,1024.0051440079058
1542800874,770718000,1416.0476234107875,1023.7492139781002
1542800874,791358000,1415.8981304644005,1023.4823863217007
1542800874,810901000,1415.7564495426532,1023.2299787038761
1542800874,830748000,1415.612773956248,1022.9741271943001
1542800874,850912000,1415.4695645789677,1022.7140469626206
1542800874,870832000,1415.3281875069279,1022.4574193741963
1542800874,891536000,1415.1771038831885,1022.1906925991464
1542800874,910894000,1415.0355262158826,1021.9416859781724
1542800874,931307000,1414.8864540658308,1021.6796496828081
1542800874,951040000,1414.7424455104813,1021.4293226021764
1542800875,11578000,1414.3038344891236,1020.6556766854899
1542800875,30831000,1414.1649440197866,1020.408959115502
1542800875,50686000,1414.0189851290743,1020.1561443789168
1542800875,70864000,1413.8707128824683,1019.8995296551254
1542800875,91445000,1413.7184963389252,1019.6350126183705
1542800875,231340000,1412.68144570226,1017.8520275790855
1542800875,251374000,1412.5325644436557,1017.5962405251685
1542800875,271226000,1412.385110062336,1017.3432114758501
1542800875,291328000,1412.2323168195219,1017.0863284241519
1542800875,310626000,1412.0854242368348,1016.8400164500424
1542800875,331522000,1411.9270642522988,1016.5739275433654
1542800875,351519000,1411.775578019966,1016.3169872802238
1542800875,371321000,1411.625780131104,1016.0631410666541
1542800875,390807000,1411.4777658038483,1015.8169249982053
1542800875,410958000,1411.324768866813,1015.5629285025412
1542800875,451148000,1411.0201351700703,1015.0544552811106
1542800875,470957000,1410.8701971144128,1014.8030355782117
1542800875,671269000,1409.348059715774,1012.3032951136562
1542800875,751005000,1408.7359435635024,1011.312237227211
1542800875,770799000,1408.5860276915473,1011.0674597904776
1542800875,791051000,1408.4283858325487,1010.816952795463
1542800875,811514000,1408.2690429255817,1010.5642268793407
1542800875,830790000,1408.1183071212433,1010.3276020003985
1542800875,850660000,1407.9622818813345,1010.0844800614725
1542800875,870829000,1407.8039371517564,1009.8378910740511
1542800875,891309000,1407.6397980459972,1009.5813979804296
1542800875,911113000,1407.4807536677677,1009.333498387072
1542800875,930869000,1407.3223835036365,1009.0866700002036
1542800875,951013000,1407.1614984463063,1008.8370452181574
1542800876,71482000,1406.1954427704586,1007.3548002502093
1542800876,211149000,1405.0584053027883,1005.6161701300123
1542800876,251015000,1404.7283334331605,1005.1226623373402
1542800876,270654000,1404.5677791635321,1004.8828412056827
1542800876,291325000,1404.3987589958058,1004.6264243876133
1542800876,310906000,1404.2385315485994,1004.3837304310986
1542800876,330801000,1404.0758529377567,1004.1377153917407
1542800876,351394000,1403.9030875381143,1003.8838454514147
1542800876,371203000,1403.7368156912808,1003.6401226654501
1542800876,391240000,1403.568756425157,1003.3905136431201
1542800876,411028000,1403.4026863944875,1003.1444240544662
1542800876,436054000,1403.1959407506163,1002.8367538151007
1542800876,451099000,1403.0713994530315,1002.6511572508185
1542800876,650991000,1401.3834710978563,1000.1948675059884
1542800876,731022000,1400.6949084271664,999.2301865478867
1542800876,751162000,1400.5204694627482,998.9877272458746
1542800876,790547000,1400.1756144090925,998.5112466743157
1542800876,811026000,1399.9942203446533,998.2626100748959
1542800876,831264000,1399.815109947708,998.0173888126664
1542800876,851199000,1399.6447469613388,997.7772677747397
1542800876,870711000,1399.4780465288163,997.5425697998924
1542800876,890610000,1399.301611443106,997.2990588607383
1542800876,910668000,1399.1235336826435,997.0541650170945
1542800876,931391000,1398.9398722018468,996.801977835112
1542800876,951315000,1398.762461894391,996.5624950351098
1542800877,70674000,1397.7015877611107,995.1331412620723
1542800877,250860000,1396.0671317682031,992.963885666157
1542800877,271034000,1395.8825043464192,992.7223673860863
1542800877,290694000,1395.7002334855677,992.4870082280632
1542800877,310993000,1395.512082707596,992.2445813435321
1542800877,331088000,1395.326096923562,992.0049845592326
1542800877,350816000,1395.1428978929532,991.7725276793974
1542800877,370550000,1394.9597704975795,991.540474412611
1542800877,391305000,1394.7660567620767,991.2927048689075
1542800877,411397000,1394.5785230590761,991.0532491091551
1542800877,431883000,1394.3877750905174,990.809789781946
1542800877,451306000,1394.2043214736084,990.5781969538548
1542800877,751213000,1391.3882810980824,987.0641799750638
1542800877,771283000,1391.199226126221,986.8289485714273
1542800877,791167000,1391.0127049855496,986.5972414932595
1542800877,810858000,1390.828117230521,986.368150818969
1542800877,831110000,1390.6385154308596,986.1328160098659
1542800877,850672000,1390.4513785871065,985.9056386929167
1542800877,870460000,1390.2624486853606,985.6761954072917
1542800877,891243000,1390.0635158815182,985.4339572385951
1542800877,911389000,1389.8707218992251,985.1994332029283
1542800877,931172000,1389.6817685094368,984.9694902829115
1542800877,951421000,1389.4876214923752,984.7321866227542
1542800877,971145000,1389.2989219027995,984.5015497278378
1542800878,31000000,1388.7258084614384,983.8097264032488
1542800878,231404000,1386.8409057806857,981.5151517439383
1542800878,251270000,1386.6559787697931,981.2905453059439
1542800878,271060000,1386.4720946550713,981.0671600946157
1542800878,291172000,1386.2825089079151,980.8374729265012
1542800878,310611000,1386.099551892432,980.6158112093744
1542800878,331358000,1385.9049979093331,980.379687751539
1542800878,350688000,1385.7247592145593,980.1609583944935
1542800878,371191000,1385.5339913197301,979.9294446573457
1542800878,390955000,1385.3472397935673,979.7071254678488
1542800878,410985000,1385.1582865550693,979.4823609307739
1542800878,432570000,1384.9554045477275,979.2405147749719
1542800878,450526000,1384.7874394618134,979.040733799849
1542800878,471183000,1384.5948497214524,978.8108800304376
1542800878,630799000,1383.1219498137527,977.0472303271337
1542800878,712305000,1382.371870816436,976.1501951573264
1542800878,751434000,1382.0144719041255,975.7234641889172
1542800878,771298000,1381.8324965608522,975.5068914665859
1542800878,791255000,1381.6488693985136,975.2851151050074
1542800878,810743000,1381.4699398013422,975.0688754140887
1542800878,831144000,1381.2832548204124,974.8432875231703
1542800878,850855000,1381.100137474047,974.6238734780875
1542800878,871169000,1380.9121948171485,974.3986186297694
1542800878,890786000,1380.729219430434,974.1804599515083
1542800878,911458000,1380.5370480750398,973.9512989222881
1542800878,930914000,1380.3566751394674,973.7362792241494
1542800878,950826000,1380.1728246965442,973.5183063403687
1542800879,71083000,1379.0671859094123,972.2072906278455
1542800879,250741000,1377.4755789069393,970.3173645465508
1542800879,271285000,1377.2993446031942,970.1029510279632
1542800879,291089000,1377.126803250222,969.8990707304021
1542800879,311344000,1376.9506156651432,969.6907277204829
1542800879,330965000,1376.780233441587,969.4890659966272
1542800879,350802000,1376.6058543737188,969.2835589411529
1542800879,370754000,1376.4306472271082,969.0770376483363
1542800879,391112000,1376.2523232308174,968.8689951358454
1542800879,411149000,1376.0769385849228,968.6645585250928
1542800879,430821000,1375.9048866383234,968.4639170634441
1542800879,451125000,1375.7238329437857,968.2503709825837
1542800879,470830000,1375.5483871571003,968.0434220439582
1542800879,570638000,1374.6552367810714,966.9884646779693
1542800879,671355000,1373.7607110742917,965.9238021261344
1542800879,751080000,1373.0466559552408,965.0887572701438
1542800879,771107000,1372.8682560936163,964.8781690334707
1542800879,791004000,1372.690978537495,964.6683876631497
1542800879,810900000,1372.51411179723,964.4589954431035
1542800879,831065000,1372.3353875146718,964.2473051937112
1542800879,851434000,1372.159220501434,964.0378147400315
1542800879,871420000,1371.986677307897,963.8325094048746
1542800879,891476000,1371.8128171996777,963.6253022067132
1542800879,910785000,1371.6457750077755,963.4261115755038
1542800879,930610000,1371.4745092467892,963.2218039141106
1542800879,950600000,1371.2990620297867,963.0162222432349
1542800880,170666000,1369.3622682000448,960.7446638727808
1542800880,251044000,1368.6584105633979,959.915597519346
1542800880,270928000,1368.4849982418714,959.7108752516624
1542800880,291233000,1368.307552492557,959.5021406374988
1542800880,310647000,1368.1381678251673,959.302891346811
1542800880,330719000,1367.963552434994,959.0973186741111
1542800880,351077000,1367.7859182193597,958.8875596518131
1542800880,370922000,1367.6131544331822,958.6835545071002
1542800880,390927000,1367.438216873248,958.4794003466162
1542800880,410835000,1367.2644234709485,958.2766649643402
1542800880,430505000,1367.0931228249365,958.0767666105534
1542800880,450520000,1366.918458497216,957.8736378229443
1542800880,490897000,1366.5661256541669,957.4614895824217
1542800880,750440000,1364.3199142812164,954.8308201971051
1542800880,770724000,1364.1448905788463,954.6273850767275
1542800880,790376000,1363.9786426221917,954.4306850167843
1542800880,811156000,1363.8034817724051,954.2229972089912
1542800880,831682000,1363.6309386956627,954.018257982841
1542800880,850763000,1363.4694480354538,953.8272256374515
1542800880,870624000,1363.3017910867625,953.628805058166
1542800880,891312000,1363.1274064872216,953.4217984687947
1542800880,911368000,1362.9587854804615,953.2214886573247
1542800880,931045000,1362.7937910416263,953.0254313936508
1542800880,951258000,1362.625389605831,952.8261280252894
1542800881,32065000,1361.9555069215426,952.0334741803746
1542800881,50379000,1361.7989632226363,951.8465226151897
1542800881,70751000,1361.626046398891,951.6398098531736
1542800881,91120000,1361.4556155722032,951.4367076572729
1542800881,110971000,1361.2899934671268,951.239323338588
1542800881,130906000,1361.1241393933071,951.0416858322163
1542800881,151015000,1360.9574209659343,950.8428299532208
1542800881,170897000,1360.7931449977646,950.6466942710808
1542800881,190807000,1360.631417273032,950.453207697592
1542800881,211078000,1360.4673487945493,950.2566750288431
1542800881,230508000,1360.310536633879,950.0687201839738
1542800881,251168000,1360.1421698762956,949.8713192876588
1542800881,271043000,1359.9805299268082,949.6818518692158
1542800881,290654000,1359.8213449722286,949.4951275047155
1542800881,311194000,1359.6517095720753,949.2957020600135
1542800881,330901000,1359.489290966832,949.1048133595127
1542800881,351052000,1359.3234357964593,948.9085721128668
1542800881,370691000,1359.162286766364,948.7177246908207
1542800881,390519000,1359.00223022471,948.5278228588952
1542800881,410536000,1358.8411498425178,948.3364323633164
1542800881,430658000,1358.6795947001804,948.1442655231709
1542800881,450608000,1358.5128839016961,947.9487356315572
1542800881,690704000,1356.5991440396338,945.6585021457714
1542800881,751020000,1356.132186143924,945.0954354749999
1542800881,770790000,1355.9798569118914,944.9110311781786
1542800881,791097000,1355.8202842321036,944.7196038025863
1542800881,810580000,1355.6673347949936,944.5362224426611
1542800881,830446000,1355.5117589229153,944.3496100748918
1542800881,850271000,1355.3563937823283,944.1635401621257
1542800881,870376000,1355.1992803986332,943.9752010498958
1542800881,890857000,1355.0396748432138,943.7836850861906
1542800881,910794000,1354.884117923864,943.5979567638652
1542800881,930803000,1354.7284301535014,943.4118789206962
1542800881,950318000,1354.5778935523847,943.2325534231867
1542800881,971149000,1354.4175167486678,943.0411376775954
1542800882,211183000,1352.5531807863813,940.8192912400789
1542800882,250248000,1352.2588927753657,940.4695933329162
1542800882,270569000,1352.1075041909558,940.289042509823
1542800882,290478000,1351.9570809497013,940.1090631022149
1542800882,310609000,1351.8052712282008,939.927443286533
1542800882,330860000,1351.6529819722023,939.7452620089738
1542800882,350570000,1351.5043146090266,939.5681315194165
1542800882,370483000,1351.3546350070935,939.3897099860532
1542800882,390380000,1351.2044954667913,939.2122385437042
1542800882,411287000,1351.0472032629061,939.0262551474326
1542800882,430252000,1350.9050795393816,938.8583377135018
1542800882,450276000,1350.7539167830962,938.6802851991107
1542800882,530572000,1350.1542231706353,937.9722157791257
1542800882,550444000,1350.0089669901495,937.8016043334638
1542800882,571096000,1349.8583537181812,937.6245280557445
1542800882,590316000,1349.7161840991691,937.4559653457533
1542800882,610340000,1349.5685343434654,937.2806887929653
1542800882,630343000,1349.4216530416656,937.1062455919388
1542800882,651194000,1349.2718305160015,936.9300359969862
1542800882,670407000,1349.1343632504881,936.7685037708051
1542800882,690275000,1348.992452345525,936.6015857169461
1542800882,711231000,1348.8442631924183,936.4251048878409
1542800882,730343000,1348.7097784915777,936.264934676308
1542800882,750425000,1348.5671369563572,936.0968440579485
1542800882,771014000,1348.421249866375,935.9248200615732
1542800882,790924000,1348.2806437790846,935.7590635149668
1542800882,810853000,1348.137189572117,935.5906889883553
1542800882,830276000,1347.997930619597,935.4272056571117
1542800882,850521000,1347.857576033761,935.2605526507593
1542800882,870196000,1347.7216510334656,935.099096585627
1542800882,890385000,1347.5820504671362,934.9344822824795
1542800882,910242000,1347.4452409775238,934.7731237926229
1542800882,931121000,1347.3016035710532,934.6034959224293
1542800882,951048000,1347.1591776608648,934.4386426679819
1542800882,970188000,1347.022878496722,934.2808957195402
1542800883,50163000,1346.4655065438578,933.6192721681442
1542800883,250292000,1345.0979821572696,932.0051784581993
1542800883,271174000,1344.959399095599,931.840842895992
1542800883,290504000,1344.8302295270116,931.6888604166985
1542800883,310382000,1344.6979413805986,931.5330298221894
1542800883,330447000,1344.565059561217,931.3763408519592
1542800883,351139000,1344.428097652027,931.2159724598209
1542800883,371075000,1344.2968764650623,931.0623172002742
1542800883,390938000,1344.166841707688,930.9098737491614
1542800883,410992000,1344.038746153248,930.7578456109787
1542800883,430207000,1343.9166414880694,930.6129301442736
1542800883,450839000,1343.7830573042972,930.4537007723728
1542800883,470736000,1343.6549887173821,930.3010000382886
1542800883,750324000,1341.9385775393494,928.2482456293795
1542800883,770413000,1341.8195304451401,928.1069855539171
1542800883,791081000,1341.6967943093553,927.9609774038813
1542800883,810835000,1341.5802002269406,927.8223083529869
1542800883,830886000,1341.4624155243469,927.6821716910277
1542800883,851020000,1341.3432057554003,927.5407070146391
1542800883,870330000,1341.2296371943744,927.4058716624503
1542800883,891004000,1341.1117387689574,927.265247977946
1542800883,910329000,1341.0024817940532,927.1349516905839
1542800883,931099000,1340.8852277267667,926.9949715777487
1542800883,950673000,1340.7731377129232,926.8613139720977
1542800884,111083000,1339.8780610072417,925.7984063628113
1542800884,250165000,1339.1548376134754,924.9453334637506
1542800884,271059000,1339.04719331448,924.8180999615927
1542800884,290108000,1338.9507569773898,924.7037177401704
1542800884,310494000,1338.847704351482,924.5812202727029
1542800884,330258000,1338.7483558242081,924.4631045171241
1542800884,350750000,1338.6493169124199,924.3438540185505
1542800884,370880000,1338.5524255841965,924.2271445612248
1542800884,390945000,1338.4547384806872,924.1089136596413
1542800884,410756000,1338.3587456473408,923.9926064580178
1542800884,430905000,1338.2613693863445,923.8746108098378
1542800884,450819000,1338.1680954541362,923.764625775069
1542800884,510125000,1337.8831928917955,923.4278934247828
1542800884,530551000,1337.7842841585768,923.310664552631
1542800884,550338000,1337.694106627258,923.203277402977
1542800884,570695000,1337.6013323265886,923.0926865701156
1542800884,590850000,1337.5094447111187,922.9834631844976
1542800884,610157000,1337.421996791883,922.8795576219596
1542800884,630872000,1337.3280247721166,922.7676858317999
1542800884,651035000,1337.235899128835,922.6588852586655
1542800884,670830000,1337.145856093224,922.5524785893472
1542800884,690348000,1337.0553359606274,922.4437536574351
1542800884,711143000,1336.9591649741274,922.3280166692145
1542800884,730261000,1336.8714130847663,922.2224253138345
1542800884,750661000,1336.778112165256,922.1106693390386
1542800884,770244000,1336.6891826279348,922.0041845330152
1542800884,790589000,1336.59891057921,921.8952257924082
1542800884,830982000,1336.4215658971107,921.6809341394486
1542800884,850703000,1336.336348243683,921.579316643656
1542800884,870806000,1336.2499089415528,921.476190850001
1542800884,890835000,1336.1653178938896,921.3745964925233
1542800884,910214000,1336.0842341572093,921.2771821014315
1542800884,930176000,1336.0010658383032,921.1771695334677
1542800884,950404000,1335.9166230856767,921.0760249820307
1542800885,110858000,1335.2909048474712,920.3203508604468
1542800885,210986000,1334.9175417869212,919.8684704715514
1542800885,230615000,1334.8461127907315,919.7825711663343
1542800885,250821000,1334.7736945580439,919.6958733739768
1542800885,270181000,1334.7050745267836,919.6137636294914
1542800885,291343000,1334.6310164597728,919.5247504683559
1542800885,310421000,1334.5654647141062,919.4460716064589
1542800885,330820000,1334.4955376535738,919.3620189210668
1542800885,350377000,1334.4279374867774,919.2831110975134
1542800885,370144000,1334.3601966478961,919.203938124863
1542800885,390307000,1334.2913707337302,919.1232179932667
1542800885,410825000,1334.2219634190012,919.0417970461311
1542800885,450754000,1334.0913833162156,918.8872050638959
1542800885,590341000,1333.6627394469122,918.3798144237181
1542800885,710351000,1333.3386980406208,917.992071786517
1542800885,730624000,1333.2878031746152,917.9306362748779
1542800885,750779000,1333.2394469216808,917.8723606068993
1542800885,770825000,1333.1918287389399,917.8149536108414
1542800885,790376000,1333.144750940156,917.7584465707835
1542800885,810078000,1333.0977692519161,917.7020416974385
1542800885,832726000,1333.0433822510838,917.6366211496768
1542800885,850994000,1333.0040465938719,917.5902738105108
1542800885,870812000,1332.9608431180227,917.5391835443601
1542800885,891082000,1332.9166740877765,917.4872657237873
1542800885,910864000,1332.8742532163342,917.4374783711781
1542800886,190245000,1332.345192163569,916.8126585686816
1542800886,250699000,1332.2501429089182,916.6985452319989
1542800886,270830000,1332.2213282999214,916.6634724784839
1542800886,290948000,1332.1928915576814,916.6290807606853
1542800886,310899000,1332.1653021012503,916.5957152846897
1542800886,330857000,1332.1381958434974,916.5629341801812
1542800886,350781000,1332.1135945216702,916.5341140381129
1542800886,370317000,1332.0899978867642,916.5064873256638
1542800886,390101000,1332.0663766243542,916.4788111663828
1542800886,410408000,1332.0455376945943,916.4550648542291
1542800886,430728000,1332.0249679428898,916.4316058622051
1542800886,590641000,1331.8866166143205,916.2658231873888
1542800886,610370000,1331.8711107903848,916.2470724709025
1542800886,630526000,1331.8555211258247,916.2282204532451
1542800886,650731000,1331.8403111115904,916.2098271213814
1542800886,670637000,1331.8258530604903,916.1923424936205
1542800886,690599000,1331.8117839939673,916.1753289125169
1542800886,710974000,1331.7996312027112,916.1608730846697
1542800886,730530000,1331.7885927528066,916.1477597866855
1542800886,750241000,1331.7777283824846,916.1348496067272
1542800886,770781000,1331.7665085119415,916.1215063056472
1542800886,790745000,1331.7561639219623,916.1092171560265
1542800886,810189000,1331.7484899576677,916.1005426117063
1542800886,830936000,1331.740085693712,916.0909717656061
1542800886,850073000,1331.7331257947912,916.0831372829947
1542800886,870815000,1331.7253136481256,916.0742591134849
1542800886,890620000,1331.7184327694629,916.0664957114542
1542800886,910591000,1331.7117078095382,916.0589100016192
1542800886,930679000,1331.70518610384,916.0515571045813
1542800886,950565000,1331.7002832100106,916.0460509295556
1542800886,990477000,1331.6909954262876,916.0356389843178
1542800887,10772000,1331.6865112287246,916.0306131413124
1542800887,30454000,1331.6825264402792,916.0261818523443
1542800887,50258000,1331.678685811977,916.0219170792633
1542800887,70474000,1331.674888636781,916.0176971876868
1542800887,93350000,1331.6703423172323,916.0125645061055
1542800887,110743000,1331.6680593690542,916.0101598368569
1542800887,130944000,1331.664918780294,916.0067118269085
1542800887,150745000,1331.6641959283618,916.0062492857447
1542800887,170309000,1331.6636060474857,916.0059405392535
1542800887,190313000,1331.6629588136464,916.0055548979469
1542800887,210532000,1331.662330469089,916.0051856618308
1542800887,250604000,1331.661349143262,916.0047565267167
1542800887,270447000,1331.6609622903695,916.0046566299022
1542800887,291022000,1331.6604802243469,916.004433402296
1542800887,311175000,1331.660186497703,916.0044306406675
1542800887,330682000,1331.66022369416,916.0048227972877
1542800887,350946000,1331.660433908132,916.0054129505409
1542800887,370700000,1331.6609428521278,916.0063612209848
1542800887,390732000,1331.6615898626987,916.0074718971044
1542800887,411177000,1331.6624203195297,916.0088033839442
1542800887,430076000,1331.6634630070844,916.0103878085517
